Job ID,Current Time,Computing Time,Estimated Duration,Finished In Time
113,75.26474632088929,30.264746320889287,28.940569464867373,False
114,76.09750912765345,31.097509127653453,30.317315795532465,False
115,76.09836379372285,31.098363793722854,26.24023577545771,False
116,78.7627806780424,32.762780678042404,24.057569681603297,False
117,78.87549930734508,32.87549930734508,25.830380333227396,False
118,79.9802326600897,32.9802326600897,25.510123809830745,False
120,83.08188369669375,35.08188369669375,23.57867997196012,False
119,83.20884162982343,35.208841629823425,25.54366107180258,False
123,84.05041443684829,36.050414436848286,27.042288700668824,False
124,84.16122475738928,36.16122475738928,28.248734219478813,False
121,84.36627682618453,36.36627682618453,28.771287810319805,False
122,84.37404011069488,36.37404011069488,26.35757573900662,False
125,84.88109384394241,35.88109384394241,25.40565098746022,False
127,85.24749631368717,36.247496313687165,27.653703182842083,False
126,85.62889340179079,36.62889340179079,27.228566656725132,False
129,85.81162111342972,35.81162111342972,29.354985522190198,False
128,86.18789452321748,36.18789452321748,28.069911114062585,False
131,87.19579297950118,36.19579297950118,21.134323178454295,False
130,87.42680551994331,36.426805519943315,28.31711867826813,False
132,87.8339718195914,36.8339718195914,29.757108778608472,False
133,88.95240966848164,36.952409668481636,24.60610663744715,False
135,89.23571014155226,37.23571014155226,25.982302985105946,False
136,89.30168476360988,37.301684763609884,24.548893239247832,False
134,89.70923665617885,37.709236656178845,29.244445368092343,False
140,90.262849958155,37.262849958155,18.13998903893676,False
139,90.85918462952286,37.85918462952286,26.876525136976156,False
137,90.95107673988133,37.95107673988133,24.707510821735884,False
138,91.01369188825667,38.01369188825667,25.4011042516021,False
142,91.884543538519,37.884543538519,29.452673817949485,False
143,92.16590947202216,38.165909472022165,25.28426521937381,False
141,92.26870426243505,38.26870426243505,30.893634283121227,False
147,92.57036016409612,37.570360164096115,22.967643278488897,False
144,92.67614913638435,38.67614913638435,27.219824002951718,False
145,92.75926189665503,38.75926189665503,25.288734454108596,False
146,93.34439902314159,38.34439902314159,26.339271088907957,False
149,93.3542047808209,37.35420478082089,22.421162669041014,False
148,93.61246179618284,38.61246179618284,29.347832162702915,False
150,93.72889658784737,36.72889658784737,24.49053916995868,False
151,94.1674278039981,37.167427803998095,28.745606836745612,False
152,94.38160961824734,37.38160961824734,30.280742292232883,False
153,94.7470349762997,36.7470349762997,27.77026180941571,False
155,94.96362603208597,36.96362603208597,25.893938421606542,False
154,95.1027560071827,37.102756007182705,24.342058611693457,False
157,95.74045617139159,36.740456171391585,24.139941330540086,False
156,95.85871400632881,36.85871400632881,26.807383839796152,False
158,95.91760290564024,36.91760290564024,24.275917569683305,False
160,96.49638534981536,36.496385349815355,26.891468624095914,False
161,96.67815732224362,36.67815732224362,30.121233453746907,False
159,96.84278132836437,36.84278132836437,32.487984693721216,False
162,97.05659534253103,37.056595342531025,27.881298308651374,False
163,97.05659534253103,37.056595342531025,21.95437791256331,False
165,97.37472317517692,36.374723175176925,24.310740829725802,False
164,97.54712849494125,36.54712849494125,20.18863620758635,False
168,97.8462899134359,35.846289913435896,21.49695702322992,False
167,97.96879598022473,36.968795980224726,24.41229679425124,False
166,97.96879598022473,36.968795980224726,19.855098746299,False
171,97.96879598022473,34.968795980224726,23.273804840020567,False
169,97.96879598022473,35.968795980224726,20.91819867539225,False
170,98.22598924062939,35.22598924062939,32.562754379928236,False
174,98.42344934046626,34.42344934046626,22.21995808174475,False
175,98.42344934046626,34.42344934046626,24.943941831219313,False
172,98.53496819605002,34.534968196050016,26.69453164423846,False
180,98.71566098238678,32.71566098238678,23.264461592320323,False
173,98.71566098238678,34.71566098238678,23.343423609243295,False
178,98.85098824184523,33.85098824184523,31.03586948243361,False
176,98.9367253303015,33.9367253303015,27.788278891380667,False
179,99.00051073337328,33.000510733373275,24.461704081647767,False
177,99.17414977380683,34.17414977380683,28.79753102092232,False
181,99.30265583712762,33.30265583712762,26.448530736955018,False
184,99.51010464244679,32.51010464244679,22.379078910524164,False
182,99.51010464244679,33.51010464244679,24.317636822708035,False
183,99.67082236745262,32.670822367452615,21.033854682912338,False
185,99.67154392841888,32.671543928418885,22.57314212193819,False
189,100.13953169353252,33.13953169353252,28.097159560256284,False
186,100.13953169353252,33.13953169353252,28.15579887847698,False
188,100.19384139515012,33.193841395150116,26.549953931572237,False
187,100.38624942973551,33.386249429735514,27.56686989646041,False
192,100.38624942973551,32.386249429735514,26.204285641932916,False
190,100.45924748495933,32.459247484959334,27.234688372206794,False
193,100.56722937366331,31.56722937366331,27.676831658222355,False
191,100.66662324630639,32.666623246306386,27.138767920019525,False
196,100.97838778528298,30.978387785282976,30.464103116383463,False
194,101.02910922526274,32.029109225262744,24.056233839148074,False
198,101.11469474797943,31.114694747979428,23.40610782768478,False
195,101.19183034205756,32.19183034205756,25.644585414871667,False
197,101.3634694058356,31.363469405835602,27.423811258978283,False
199,101.55223797258002,31.552237972580016,22.068250858950258,False
